village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
393885,21-377-03307,3298,BAHANAGA,100.0,156,4,2,0.0,8
383907,21-374-03588,3588,SUNDARGARH,60.0,320,4,2,50.0,0
426066,21-396-03552,3552,KASIPUR,80.0,105,2,2,0.0,70
400611,21-382-03403,3398,DANAGADI,2.47,117,4,2,0.0,32
421137,21-393-03295,3295,SAINTALA,20.0,115,3,4,0.0,12
380430,21-370-03312,3313,BARPALI,326.41,409,4,2,42.0,170
400603,21-382-03397,3398,DANAGADI,45.29,145,1,2,0.0,30
400602,21-382-03403,3398,DANAGADI,43.25,88,4,2,0.0,88
380480,21-370-03312,3313,BARPALI,180.0,161,3,2,5.0,75
419890,,3284,AGALPUR,214.5,238,3,4,0.0,15
400601,21-382-03403,3398,DANAGADI,46.23,126,4,2,0.0,75
429035,21-398-03470,3470,JEYPORE,130.0,151,3,2,5.0,5
429058,21-398-03470,3470,JEYPORE,79.0,91,3,2,2.0,2
429052,21-398-03472,3470,JEYPORE,122.0,63,3,2,5.0,2
430172,21-399-03484,3484,MALKANGIRI,360.0,581,4,2,105.0,21
430316,21-399-03482,3484,MALKANGIRI,150.0,395,1,4,2.0,6
400599,21-382-03403,3398,DANAGADI,63.27,170,4,2,0.0,112
400609,21-382-03403,3398,DANAGADI,23.24,123,4,2,0.0,123
389165,21-376-03490,3490,BARIPADA,175.0,278,4,2,23.0,0
389166,21-376-03490,3490,BARIPADA,132.2,97,4,2,18.0,4
398321,21-380-03386,3386,BALIKUDA,30.0,130,4,2,30.0,25
398324,21-380-03386,3386,BALIKUDA,5.0,39,1,2,2.0,7
400610,21-382-03403,3398,DANAGADI,47.45,171,4,2,0.0,4
401040,21-382-03400,3400,JAJPUR,3.0,28,3,2,2.0,5
396879,21-379-03439,3439,MARSAGHAI,6.4,241,3,2,222.0,50
415633,21-390-03427,3427,KHAJURIPADA,25.0,74,4,2,0.0,64
385682,21-375-03453,3453,PATANA,41.0,83,1,2,0.0,6
382260,21-372-03563,3563,MANESWAR,75.0,8,4,2,0.0,2
403335,21-383-03355,3355,ODAPADA,2.47,219,4,3,1.0,3
382265,21-372-03563,3563,MANESWAR,200.0,346,3,2,0.0,2
382262,21-372-03563,3563,MANESWAR,170.0,145,3,2,0.0,0
403339,21-383-03355,3355,ODAPADA,1.0,162,3,4,0.0,10
382267,21-372-03563,3563,MANESWAR,30.0,123,3,2,0.0,2
416189,21-390-03432,3432,TIKABALI,112.0,10,4,4,0.0,8
382261,21-372-03563,3563,MANESWAR,40.0,19,3,2,0.0,1
421175,21-393-03295,3295,SAINTALA,183.0,104,3,2,30.0,3
430701,21-399-03481,3483,CHITRAKONDA,0.0,35,5,4,12.0,5
380479,21-370-03312,3313,BARPALI,90.0,84,3,2,5.0,25
386609,21-375-03453,3453,PATANA,325.0,151,2,4,100.0,2
386618,21-375-03452,3453,PATANA,315.0,244,3,2,30.0,0
386599,21-375-03452,3453,PATANA,190.0,152,3,2,0.0,0
426103,21-396-03552,3552,KASIPUR,6.0,226,3,4,0.0,52
385401,21-375-03445,3445,CHAMPUA,2.45,155,3,2,0.0,45
382266,21-372-03563,3563,MANESWAR,225.0,220,3,2,0.0,2
397601,21-380-03393,3393,TIRTOL,0.0,297,2,3,0.0,7
385406,21-375-03445,3445,CHAMPUA,2.12,122,3,2,0.0,12
382269,21-372-03563,3563,MANESWAR,60.0,56,3,2,0.0,2
380456,21-370-03312,3313,BARPALI,178.0,205,3,2,0.0,20
382268,21-372-03563,3563,MANESWAR,12.0,10,3,2,0.0,1
385397,21-375-03445,3445,CHAMPUA,2.47,223,3,2,25.0,7
408539,21-387-03544,3544,PIPILI,20.0,41,3,4,5.0,1
429056,21-398-03472,3470,JEYPORE,50.0,138,3,2,20.0,2
429099,21-398-03474,3470,JEYPORE,120.0,56,4,2,12.0,2
429082,21-398-03474,3470,JEYPORE,250.0,473,2,2,45.0,5
429084,21-398-03474,3470,JEYPORE,300.0,216,2,3,5.0,5
429086,21-398-03474,3470,JEYPORE,150.0,35,3,3,5.0,2
385503,21-375-03445,3445,CHAMPUA,116.0,43,4,4,0.0,0
408534,,3460,BHUBANESWAR,571.0,1145,4,3,0.0,0
394846,21-378-03323,3323,BHADRAK,55.0,230,4,2,145.0,124
380453,21-370-03312,3313,BARPALI,200.0,215,3,2,0.0,5
385499,21-375-03445,3445,CHAMPUA,108.93,135,4,4,0.0,0
382263,21-372-03563,3563,MANESWAR,30.0,123,3,3,0.0,2
412003,21-388-03369,3373,GANJAM,58.209,129,4,3,90.0,5
411452,21-388-03376,3376,KABISURYANAGAR,143.22,390,3,4,0.0,21
385498,21-375-03445,3445,CHAMPUA,64.09,154,4,4,0.0,0
380440,21-370-03312,3313,BARPALI,246.0,217,3,2,0.0,5
380579,21-370-03315,3315,BHEDEN,609.555,569,4,2,5.0,120
416518,21-390-03422,3422,BALIGUDA,7.82,12,5,4,0.0,0
397254,21-380-03388,3388,ERASAMA,151.55,210,3,2,150.0,45
401038,21-382-03400,3400,JAJPUR,3.0,189,3,4,0.0,8
387734,,3503,RAIRANGPUR,54.0,168,4,3,31.0,0
401061,21-382-03402,3400,JAJPUR,28.6,219,4,2,42.0,25
401059,21-382-03402,3400,JAJPUR,8.9,122,4,2,0.0,21
380458,21-370-03312,3313,BARPALI,200.0,320,3,2,0.0,148
401057,21-382-03402,3400,JAJPUR,45.8,222,4,2,0.0,56
399335,21-381-03344,3344,TANGI CHOUDWAR,1.2,85,4,2,0.0,15
387000,21-375-03443,3443,ANANDAPUR,80.0,130,3,2,55.0,0
408552,21-386-03460,3538,DELANGA,33.59,161,3,3,0.0,0
380425,21-370-03313,3313,BARPALI,170.7,192,3,2,0.0,50
418712,21-391-03330,3330,HARABHANGA,4.0,143,3,2,0.0,8
396939,21-379-03439,3439,MARSAGHAI,2.47,486,4,2,135.0,50
396912,21-379-03439,3439,MARSAGHAI,1.53,448,4,2,302.0,56
412231,21-388-03381,3374,HINJILICUT,75.2,68,4,2,65.0,0
396913,21-379-03439,3439,MARSAGHAI,2.1,139,4,2,46.0,29
385702,21-375-03452,3453,PATANA,271.0,458,1,2,0.0,220
385700,21-375-03452,3453,PATANA,164.0,127,5,2,0.0,5
385698,21-375-03452,3453,PATANA,282.0,508,2,2,19.0,190
390000,21-376-03502,3502,MORADA,120.0,302,4,2,12.0,45
380423,21-370-03313,3313,BARPALI,268.6,510,4,2,200.0,200
384670,21-374-03577,3577,GURUNDIA,30.0,150,2,2,25.0,15
415074,21-389-03357,3363,RAYAGADA,0.0,1,5,4,0.0,1
414866,21-389-03357,3363,RAYAGADA,0.0,1,5,4,0.0,1
399182,21-381-03332,3332,ATHAGAD,150.0,90,5,4,15.0,20
426019,21-398-03475,3552,KASIPUR,30.0,53,4,4,0.0,2
393874,21-377-03299,3298,BAHANAGA,2.0,23,4,2,12.0,5
401068,21-382-03400,3400,JAJPUR,2.47,105,2,2,0.0,3
389974,21-376-03502,3502,MORADA,5.0,146,1,4,0.0,11
399183,21-381-03332,3332,ATHAGAD,100.0,176,5,4,0.0,5
386737,21-375-03448,3448,HARICHADANPUR,33.0,95,3,2,33.0,2
412344,21-388-03370,3378,KUKUDAKHANDI,28.2,93,4,3,0.0,16
412585,21-388-03378,3378,KUKUDAKHANDI,14.2,45,4,4,0.0,18
412605,21-388-03370,3378,KUKUDAKHANDI,102.2,980,4,3,415.0,205
412345,21-388-03378,3378,KUKUDAKHANDI,29.6,165,4,3,0.0,5
412233,21-388-03381,3374,HINJILICUT,185.578,535,4,2,230.0,0
412230,21-388-03381,3374,HINJILICUT,25.302,67,4,2,54.0,0
412234,21-388-03374,3374,HINJILICUT,170.71,265,4,2,125.0,0
385895,21-375-03452,3453,PATANA,15.0,56,4,3,46.0,4
385931,21-375-03452,3453,PATANA,15.0,2,4,2,0.0,1
385906,21-375-03452,3453,PATANA,135.0,275,4,2,126.0,12
421392,21-393-03295,3296,TITLAGARH,65.0,315,3,3,5.0,2
380433,21-370-03313,3313,BARPALI,176.5,310,1,4,0.0,9
429547,21-398-03471,3474,LAMTAPUT,8.0,65,3,2,0.0,8
429573,21-398-03471,3474,LAMTAPUT,34.0,155,3,4,86.0,16
429577,21-398-03471,3474,LAMTAPUT,48.0,144,3,2,55.0,16
419221,21-392-03572,3572,ULLUNDA,182.47,252,3,4,0.0,25
400792,,3401,KOREI,57.0,34,3,2,0.0,3
380442,21-370-03313,3313,BARPALI,198.0,200,3,2,0.0,30
387089,21-375-03449,3449,HATADIHI,3.9,112,4,4,0.0,23
399215,21-381-03332,3332,ATHAGAD,0.0,363,3,4,0.0,145
396786,21-379-03439,3439,MARSAGHAI,1.5,345,4,2,97.0,90
396783,21-379-03439,3439,MARSAGHAI,2.89,467,4,2,0.0,28
396789,21-379-03439,3439,MARSAGHAI,2.5,746,4,2,383.0,23
385899,21-375-03452,3453,PATANA,28.0,146,4,2,112.0,12
385930,21-375-03452,3453,PATANA,24.0,3,3,2,0.0,1
386512,21-375-03452,3453,PATANA,24.0,3,4,2,0.0,1
385910,21-375-03452,3453,PATANA,31.0,61,4,2,56.0,1
385911,21-375-03452,3453,PATANA,15.0,25,4,2,0.0,2
425427,21-396-03547,3547,BISSAMCUTTACK,10.5,510,2,1,0.0,450
401064,21-382-03400,3400,JAJPUR,2.47,251,3,2,0.0,2
385935,21-375-03453,3453,PATANA,145.0,115,2,2,2.0,22
426690,21-396-03556,3550,GUNUPUR,20.0,35,3,2,5.0,10
420168,21-393-03285,3294,PUINTALA,98.0,191,4,2,0.0,0
385942,21-375-03453,3453,PATANA,248.0,386,3,2,12.0,6
407822,21-386-03463,3463,JATNI,57.0,52,4,4,5.0,3
390821,21-376-03499,3499,KHUNTA,48.0,84,3,2,0.0,6
390490,21-376-03490,3490,BARIPADA,122.0,292,3,2,292.0,0
380443,21-370-03313,3313,BARPALI,234.0,605,4,2,100.0,5
380434,21-370-03313,3313,BARPALI,200.0,400,4,2,70.0,1
401067,21-382-03400,3400,JAJPUR,2.47,125,3,2,0.0,2
396785,21-379-03439,3439,MARSAGHAI,1.0,50,4,2,49.0,3
396903,21-379-03439,3439,MARSAGHAI,105.0,280,5,2,0.0,150
396904,21-379-03439,3439,MARSAGHAI,14.5,92,4,2,82.0,25
396902,21-379-03439,3439,MARSAGHAI,80.0,281,3,2,230.0,150
396911,21-379-03439,3439,MARSAGHAI,3.47,458,4,2,215.0,210
385900,21-375-03452,3453,PATANA,74.0,138,4,2,132.0,2
385909,21-375-03452,3453,PATANA,27.0,65,4,3,50.0,4
385908,21-375-03452,3453,PATANA,21.0,88,4,3,55.0,8
385868,21-375-03452,3453,PATANA,18.0,49,4,2,0.0,6
385870,21-375-03452,3453,PATANA,7.0,1,5,2,0.0,1
385896,21-375-03452,3453,PATANA,18.0,47,4,2,30.0,1
385913,21-375-03452,3453,PATANA,40.0,123,4,3,68.0,13
385897,21-375-03452,3453,PATANA,12.0,65,4,3,56.0,8
380468,21-370-03312,3313,BARPALI,142.0,174,3,2,0.0,140
392971,21-377-03307,3307,REMUNA,382.0,96,3,2,0.0,15
385701,21-375-03453,3453,PATANA,164.0,160,3,2,0.0,10
380474,21-370-03312,3313,BARPALI,118.0,69,3,2,5.0,10
380467,21-370-03312,3313,BARPALI,220.0,425,3,2,11.0,120
385676,21-375-03453,3453,PATANA,78.0,168,3,2,140.0,30
419242,21-392-03568,3568,BIRMAHARAJPUR,70.0,60,3,2,0.0,3
380469,21-370-03312,3313,BARPALI,70.0,229,3,2,5.0,35
380435,21-370-03313,3313,BARPALI,200.0,212,4,2,0.0,120
415826,21-390-03425,3425,G.UDAYAGIRI,3.0,71,4,2,1.0,0
380438,21-370-03313,3313,BARPALI,50.0,140,4,2,0.0,40
412589,21-388-03378,3378,KUKUDAKHANDI,400.0,1230,4,2,450.0,22
428364,21-398-03470,3470,JEYPORE,116.0,354,4,2,2.0,2
380437,21-370-03313,3313,BARPALI,200.0,320,4,2,50.0,120
396938,21-379-03439,3439,MARSAGHAI,50.27,405,4,3,200.0,20
385699,21-375-03453,3453,PATANA,189.0,100,5,2,0.0,20
385673,21-375-03453,3453,PATANA,50.0,95,3,2,0.0,30
385695,21-375-03453,3453,PATANA,186.0,167,3,4,0.0,65
399936,21-381-03342,3342,NISCHINTA KOILI,10.0,98,4,2,85.0,0
384875,21-374-03582,3582,LAHUNIPARA,18.0,39,5,3,0.0,9
402942,21-383-03355,3355,ODAPADA,2.0,270,4,2,13.0,1
383191,21-373-03347,3347,REAMAL,0.0,97,4,2,0.0,0
380436,21-370-03313,3313,BARPALI,175.3,400,4,2,0.0,100
380462,21-370-03312,3313,BARPALI,220.0,535,3,2,30.0,190
396941,21-379-03439,3439,MARSAGHAI,64.0,292,4,2,148.0,2
428357,21-398-03470,3470,JEYPORE,120.0,429,2,4,1.0,58
386870,21-375-03443,3443,ANANDAPUR,96.0,111,3,2,0.0,1
380460,21-370-03312,3313,BARPALI,130.0,395,3,2,0.0,40
380482,21-370-03312,3313,BARPALI,66.0,67,4,2,67.0,5
412592,21-388-03378,3378,KUKUDAKHANDI,97.88,500,4,2,30.0,30
925967,21-388-03378,3378,KUKUDAKHANDI,34.0,310,4,2,232.0,11
412825,21-388-03378,3378,KUKUDAKHANDI,57.26,32,4,2,0.0,5
412576,21-388-03378,3378,KUKUDAKHANDI,32.15,590,4,3,332.0,24
411327,21-388-03371,3371,DHARAKOTE,2.47,200,3,2,0.0,15
385693,21-375-03453,3453,PATANA,70.0,101,3,2,0.0,10
385712,21-375-03453,3453,PATANA,295.0,187,3,4,0.0,61
385694,21-375-03453,3453,PATANA,97.0,59,1,4,0.0,0
385709,21-375-03453,3453,PATANA,367.0,109,3,4,0.0,2
386477,21-375-03449,3447,GHATGAON,200.0,445,3,2,330.0,0
385692,21-375-03453,3453,PATANA,120.0,288,3,2,0.0,0
386478,21-375-03449,3447,GHATGAON,8.0,308,3,2,190.0,250
385713,21-375-03453,3453,PATANA,70.0,301,1,2,0.0,12
385708,21-375-03453,3453,PATANA,49.02,91,3,4,0.0,13
386873,21-375-03443,3443,ANANDAPUR,65.0,125,3,2,0.0,1
386880,21-375-03443,3443,ANANDAPUR,120.0,262,4,2,0.0,1
393464,21-377-03304,3304,KHAIRA,80.0,200,4,4,75.0,2
386877,21-375-03443,3443,ANANDAPUR,25.0,208,4,2,85.0,1
386872,21-375-03443,3443,ANANDAPUR,50.0,223,4,2,0.0,1
382999,21-373-03346,3346,BARKOTE,5.0,11,5,4,0.0,11
386882,21-375-03443,3443,ANANDAPUR,30.0,74,3,2,0.0,1
389966,21-376-03502,3502,MORADA,105.0,422,4,3,18.0,47
401066,21-382-03400,3400,JAJPUR,4.0,16,3,1,0.0,8
380481,21-370-03312,3313,BARPALI,210.0,332,4,2,50.0,5
429073,21-398-03470,3470,JEYPORE,74.89,54,4,2,0.0,54
429063,21-398-03470,3470,JEYPORE,104.29,103,4,2,0.0,1
397005,21-379-03437,3438,MAHAKALAPADA,2.48,201,4,4,1.0,1
380493,21-370-03312,3313,BARPALI,120.0,224,4,2,50.0,8
399156,21-381-03332,3332,ATHAGAD,500.0,264,5,3,0.0,5
417683,21-391-03331,3331,KANTAMAL,6.18,31,2,4,0.0,5
396949,21-379-03439,3439,MARSAGHAI,40.0,195,4,2,25.0,50
386674,21-375-03447,3447,GHATGAON,2.47,264,3,2,50.0,1
385691,21-375-03453,3453,PATANA,44.12,72,3,4,0.0,7
386617,21-375-03452,3453,PATANA,280.0,218,3,2,0.0,0
386601,21-375-03452,3453,PATANA,615.0,206,3,2,0.0,0
386605,21-375-03453,3453,PATANA,287.0,267,1,4,0.0,2
386614,21-375-03453,3453,PATANA,915.0,217,1,3,0.0,8
386606,21-375-03453,3453,PATANA,2.47,306,1,4,0.0,13
386608,21-375-03453,3453,PATANA,0.47,128,1,3,0.0,56
429016,21-398-03472,3470,JEYPORE,354.9,416,4,2,58.0,23
429062,21-398-03470,3470,JEYPORE,336.05,318,4,2,0.0,1
430138,21-399-03484,3484,MALKANGIRI,213.0,36,1,4,11.0,12
430137,21-399-03484,3484,MALKANGIRI,306.0,250,2,4,19.0,145
389980,21-376-03502,3502,MORADA,15.0,68,5,2,0.0,11
380492,21-370-03312,3313,BARPALI,244.0,380,4,2,0.0,10
414996,21-389-03363,3362,R.UDAYAGIRI,21.01,32,2,4,0.0,4
415009,,3362,R.UDAYAGIRI,2.47,1,5,4,0.0,1
428579,21-398-03466,3477,NARAYAN PATANA,34.0,78,2,4,0.0,2
407821,21-386-03463,3463,JATNI,45.0,62,4,2,0.0,0
428578,21-398-03466,3477,NARAYAN PATANA,1.0,35,3,4,0.0,2
428744,21-398-03466,3466,BANDHUGAON,12.0,23,3,4,0.0,10
428587,21-398-03466,3477,NARAYAN PATANA,59.0,133,3,4,0.0,25
428583,21-398-03466,3466,BANDHUGAON,0.1,35,3,4,15.0,2
428582,21-398-03466,3477,NARAYAN PATANA,19.0,51,3,2,0.0,2
417717,21-391-03331,3331,KANTAMAL,40.0,115,4,2,0.0,5
380449,21-370-03312,3313,BARPALI,8.0,56,3,2,0.0,35
415036,21-389-03363,3362,R.UDAYAGIRI,10.0,34,2,4,1.0,1
418789,21-391-03330,3330,HARABHANGA,1.0,36,2,3,1.0,10
419938,21-393-03291,3291,LOISINGA,64.0,74,4,3,0.0,2
417735,21-391-03331,3331,KANTAMAL,40.0,70,4,4,0.0,30
380702,21-370-03314,3314,BHATLI,499.0,195,4,2,195.0,36
411304,21-388-03364,3371,DHARAKOTE,93.0,2150,3,3,40.0,15
429072,21-398-03470,3470,JEYPORE,180.58,87,4,2,0.0,1
429074,21-398-03470,3470,JEYPORE,69.2,115,4,2,0.0,10
405613,21-391-03329,3524,DASAPALLA,29.48,20,2,3,0.0,1
380696,,3314,BHATLI,340.0,294,4,2,25.0,28
417729,21-391-03331,3331,KANTAMAL,40.0,50,4,4,0.0,5
429778,21-398-03474,3474,LAMTAPUT,128.0,75,4,4,0.0,2
411326,21-388-03364,3371,DHARAKOTE,12.0,23,3,2,11.0,2
420169,21-393-03285,3294,PUINTALA,60.0,68,3,4,24.0,4
418060,21-384-03277,3331,KANTAMAL,65.0,176,4,3,0.0,0
420202,21-393-03285,3294,PUINTALA,77.0,183,4,4,20.0,23
420203,,3294,PUINTALA,182.0,512,4,4,65.0,56
418068,21-384-03277,3331,KANTAMAL,40.0,117,4,3,0.0,0
420555,21-393-03293,3293,PATNAGARH,20.0,125,2,4,5.0,2
427573,21-397-03522,3522,UMERKOTE,253.0,61,3,2,38.0,0
419399,21-386-03456,3568,BIRMAHARAJPUR,72.71,88,3,2,0.0,38
379803,21-370-03320,3320,PAIKMAL,604.0,360,4,2,15.0,318
411336,21-388-03371,3371,DHARAKOTE,2.47,489,4,2,59.0,14
411308,21-386-03465,3371,DHARAKOTE,0.0,1,3,2,0.0,1
411325,21-388-03364,3371,DHARAKOTE,25.0,51,4,2,4.0,1
411303,21-388-03371,3371,DHARAKOTE,300.0,120,3,3,85.0,25
411354,21-388-03364,3371,DHARAKOTE,3.1,439,4,2,69.0,9
411228,21-388-03376,3371,DHARAKOTE,0.0,1,3,2,0.0,1
387002,21-375-03443,3443,ANANDAPUR,60.0,37,3,2,0.0,0
386998,21-375-03443,3443,ANANDAPUR,80.0,160,3,2,0.0,1
386930,21-375-03443,3443,ANANDAPUR,18.0,62,2,2,0.0,2
386876,21-375-03443,3443,ANANDAPUR,95.0,413,4,2,56.0,1
386878,21-375-03443,3443,ANANDAPUR,25.0,7,4,4,0.0,2
429970,21-398-03479,3479,SEMILIGUDA,97.4,72,4,2,0.0,5
429978,21-398-03479,3479,SEMILIGUDA,176.15,435,4,4,0.0,2
429981,21-398-03479,3479,SEMILIGUDA,183.0,403,4,2,25.0,34
429781,21-398-03479,3479,SEMILIGUDA,79.0,93,4,2,0.0,0
427394,21-397-03522,3522,UMERKOTE,357.0,223,4,2,124.0,0
427574,21-397-03522,3522,UMERKOTE,55.0,73,3,2,0.0,0
427576,21-397-03522,3522,UMERKOTE,120.12,216,3,2,0.0,0
427575,21-397-03522,3522,UMERKOTE,51.23,138,3,2,40.0,0
427572,21-397-03522,3522,UMERKOTE,152.44,80,3,2,53.0,0
405626,21-391-03330,3524,DASAPALLA,0.0,1,5,4,0.0,1
405718,21-391-03330,3524,DASAPALLA,0.0,1,5,4,0.0,1
389999,21-376-03502,3502,MORADA,95.0,205,4,2,32.0,57
414929,21-389-03357,3357,GOSANI,61.01,58,3,2,0.0,58
414911,21-389-03357,3357,GOSANI,50.0,70,3,2,0.0,1
379800,21-370-03320,3320,PAIKMAL,382.0,155,4,2,0.0,24
386879,21-375-03443,3443,ANANDAPUR,102.0,217,4,2,56.0,2
386964,21-375-03443,3443,ANANDAPUR,30.0,148,3,2,10.0,20
386966,21-375-03443,3443,ANANDAPUR,30.0,175,3,2,20.0,25
386963,21-375-03443,3443,ANANDAPUR,60.0,530,3,2,300.0,20
398327,21-380-03386,3386,BALIKUDA,12.3,156,4,4,0.0,139
425305,21-396-03547,3547,BISSAMCUTTACK,2.47,142,4,4,0.0,2
429971,21-398-03471,3471,KORAPUT,40.0,100,3,2,3.0,10
407721,21-386-03463,3463,JATNI,68.0,160,4,3,3.0,3
425354,21-396-03547,3547,BISSAMCUTTACK,247.0,122,4,4,0.0,2
418781,21-391-03330,3330,HARABHANGA,1.0,4,4,3,0.0,1
419290,21-392-03572,3572,ULLUNDA,88.0,163,3,2,0.0,140
419285,21-392-03572,3572,ULLUNDA,40.0,68,3,2,0.0,60
413278,21-388-03379,3379,PATRAPUR,72.0,103,4,2,100.0,0
379801,21-370-03320,3320,PAIKMAL,202.0,42,4,2,0.0,32
427681,,3519,PAPADAHANDI,20.0,64,3,2,0.0,12
418067,21-384-03277,3331,KANTAMAL,150.0,162,4,3,0.0,0
407564,21-381-03337,3456,BALIANTA,0.0,117,3,4,0.0,14
407722,21-386-03463,3463,JATNI,50.0,62,4,3,2.0,3
428996,21-398-03471,3471,KORAPUT,15.0,88,3,4,0.0,6
428985,21-398-03471,3471,KORAPUT,14.0,59,3,4,0.0,5
413727,21-389-03360,3360,MOHANA,15.0,10,4,2,0.0,0
379910,21-370-03320,3318,JHARBANDH,86.0,38,4,2,0.0,9
379797,21-370-03320,3320,PAIKMAL,124.0,23,4,2,0.0,5
408631,21-387-03546,3538,DELANGA,2.47,80,1,4,12.0,10
429070,21-398-03470,3470,JEYPORE,162.34,169,4,2,0.0,1
379796,21-370-03320,3320,PAIKMAL,44.0,19,4,2,0.0,16
379795,21-370-03320,3320,PAIKMAL,300.0,335,4,2,33.0,285
418775,21-391-03330,3330,HARABHANGA,1.0,61,4,2,0.0,10
402082,21-375-03446,3395,BARI,20.0,1,4,3,0.0,1
384620,21-374-03583,3583,LATHIKATA,85.0,26,3,2,0.0,22
379812,,3320,PAIKMAL,50.0,180,3,2,0.0,2
400801,,3401,KOREI,280.0,173,3,2,0.0,10
402083,21-382-03402,3395,BARI,26.0,1,4,2,0.0,1
429514,,3474,LAMTAPUT,2.0,56,5,4,0.0,1
418071,21-384-03277,3331,KANTAMAL,35.0,38,4,3,0.0,0
386642,21-375-03447,3447,GHATGAON,85.0,375,4,4,0.0,20
428271,21-398-03468,3470,JEYPORE,190.0,390,3,4,0.0,1
428267,21-398-03470,3470,JEYPORE,120.0,115,3,2,2.0,2
418794,21-391-03330,3330,HARABHANGA,5.0,53,3,2,0.0,10
379810,,3320,PAIKMAL,35.0,400,3,2,2.0,348
414798,21-389-03357,3363,RAYAGADA,0.0,1,4,4,0.0,1
392579,21-377-03300,3299,BALESHWAR,410.0,508,2,4,0.0,500
418785,21-391-03330,3330,HARABHANGA,1.0,119,3,2,0.0,12
418059,21-384-03277,3331,KANTAMAL,50.0,76,4,3,0.0,0
414789,21-389-03357,3363,RAYAGADA,23.71,71,4,4,0.0,9
386646,21-375-03447,3447,GHATGAON,1.0,10,5,4,0.0,1
386616,21-375-03447,3447,GHATGAON,81.0,330,4,4,0.0,20
386666,21-375-03447,3447,GHATGAON,41.8,195,5,4,0.0,1
386641,21-375-03447,3447,GHATGAON,35.0,205,4,4,0.0,1
428282,21-398-03470,3470,JEYPORE,293.0,592,4,3,5.0,1
379780,21-370-03320,3320,PAIKMAL,2.47,286,1,2,0.0,45
418787,21-391-03330,3330,HARABHANGA,1.0,34,5,3,0.0,12
416575,21-390-03422,3422,BALIGUDA,76.5,124,4,2,0.0,2
418630,21-391-03329,3330,HARABHANGA,15.0,80,4,3,15.0,0
386638,21-375-03447,3447,GHATGAON,281.0,306,3,3,0.0,18
386665,21-375-03447,3447,GHATGAON,100.29,181,3,3,20.0,20
393748,21-377-03309,3309,SORO,7.41,13,3,2,0.0,6
417977,,3331,KANTAMAL,36.0,65,4,3,0.0,30
418066,21-391-03329,3331,KANTAMAL,40.0,120,4,3,3.0,0
379809,21-370-03320,3320,PAIKMAL,308.86,315,1,2,30.0,144
418611,21-391-03329,3330,HARABHANGA,50.0,165,4,3,2.0,0
422280,21-395-03416,3416,KESINGA,90.0,537,4,2,0.0,50
386663,21-375-03447,3447,GHATGAON,120.47,253,3,3,0.0,5
386669,21-375-03447,3447,GHATGAON,80.44,128,3,3,50.0,2
386648,21-375-03447,3447,GHATGAON,81.47,61,3,3,1.0,2
418629,21-391-03329,3330,HARABHANGA,23.0,61,4,3,2.0,0
381019,21-371-03408,3408,LAKHANPUR,135.0,83,4,2,0.0,5
422958,21-395-03411,3418,LANJIGARH,0.0,25,5,4,0.0,1
418064,21-384-03277,3331,KANTAMAL,50.0,261,4,3,2.0,2
428362,21-398-03470,3470,JEYPORE,25.0,324,2,4,0.0,52
428363,21-398-03470,3470,JEYPORE,50.25,811,2,4,0.0,15
428361,21-397-03518,3470,JEYPORE,100.0,648,2,4,0.0,16
428359,21-397-03518,3470,JEYPORE,20.0,195,1,4,3.0,3
428360,21-398-03468,3470,JEYPORE,21.0,58,2,4,0.0,21
429089,21-398-03470,3470,JEYPORE,61.1,96,4,2,0.0,1
429080,21-398-03470,3470,JEYPORE,107.82,539,4,3,145.0,18
429093,21-398-03479,3470,JEYPORE,95.0,182,4,3,0.0,3
429087,,3470,JEYPORE,7.0,11,4,2,0.0,5
429091,,3470,JEYPORE,32.0,155,3,2,0.0,1
429094,,3470,JEYPORE,77.0,330,4,3,0.0,1
429090,,3470,JEYPORE,9.0,26,4,2,0.0,0
418062,21-384-03277,3331,KANTAMAL,34.0,82,4,3,0.0,0
418058,21-384-03277,3331,KANTAMAL,70.0,50,4,3,0.0,10
386636,21-375-03447,3447,GHATGAON,178.0,168,3,2,0.0,12
386635,21-375-03447,3447,GHATGAON,222.0,180,3,2,0.0,15
386628,21-375-03447,3447,GHATGAON,72.0,55,3,2,0.0,4
386627,21-375-03447,3447,GHATGAON,125.0,230,4,2,204.0,30
389995,21-376-03502,3502,MORADA,190.0,831,4,2,530.0,750
403432,21-384-03282,3282,PALALAHADA,25.0,47,1,4,0.0,0
402578,21-383-03349,3349,BHUBAN,15.0,477,4,2,400.0,0
386625,21-375-03447,3447,GHATGAON,79.0,94,3,2,0.0,20
386593,21-375-03447,3447,GHATGAON,126.31,88,3,2,0.0,5
386597,21-375-03447,3447,GHATGAON,119.84,145,3,2,0.0,20
386595,21-375-03447,3447,GHATGAON,228.29,240,3,2,0.0,20
386594,21-375-03447,3447,GHATGAON,172.35,118,4,2,0.0,15
386537,21-375-03447,3447,GHATGAON,1.0,134,2,4,0.0,5
386521,21-375-03447,3447,GHATGAON,1.0,268,3,2,35.0,80
386536,21-375-03447,3447,GHATGAON,200.0,95,2,2,0.0,93
